id,prompt,expected,actual
70,"Extract info: DataSync-70, FinTech, Tokyo, founded 2016, 3344 employees, $165.5M revenue.","{""company"": ""DataSync-70"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 2016, ""employees"": 3344, ""revenue_m"": 165.5}","{""company"": ""DataSync-70"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 2016, ""employees"": 3344, ""revenue_m"": 165.5}"
71,"Extract info: Acme-71, IoT, Tokyo, founded 2014, 4789 employees, $473.0M revenue.","{""company"": ""Acme-71"", ""city"": ""Tokyo"", ""industry"": ""IoT"", ""founded"": 2014, ""employees"": 4789, ""revenue_m"": 473.0}","{""company"": ""Acme-71"", ""city"": ""Tokyo"", ""industry"": ""IoT"", ""founded"": 2014, ""employees"": 4789, ""revenue_m"": 473.0}"
72,"Extract info: PrismAI-72, Robotics, Toronto, founded 1990, 2886 employees, $149.4M revenue.","{""company"": ""PrismAI-72"", ""city"": ""Toronto"", ""industry"": ""Robotics"", ""founded"": 1990, ""employees"": 2886, ""revenue_m"": 149.4}","{""company"": ""PrismAI-72"", ""city"": ""Toronto"", ""industry"": ""Robotics"", ""founded"": 1990, ""employees"": 2886, ""revenue_m"": 149.4}"
73,"Extract info: CoreStack-73, Robotics, Tokyo, founded 2004, 2240 employees, $218.0M revenue.","{""company"": ""CoreStack-73"", ""city"": ""Tokyo"", ""industry"": ""Robotics"", ""founded"": 2004, ""employees"": 2240, ""revenue_m"": 218.0}","{""company"": ""CoreStack-73"", ""city"": ""Tokyo"", ""industry"": ""Robotics"", ""founded"": 2004, ""employees"": 2240, ""revenue_m"": 218.0}"
74,"Extract info: ByteShift-74, HealthTech, Toronto, founded 2019, 1050 employees, $490.4M revenue.","{""company"": ""ByteShift-74"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": 2019, ""employees"": 1050, ""revenue_m"": 490.4}","{""company"": ""ByteShift-74"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": 2019, ""employees"": 1050, ""revenue_m"": 490.4}"
75,"Extract info: CoreStack-75, FinTech, New York, founded 2017, 1116 employees, $433.4M revenue.","{""company"": ""CoreStack-75"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2017, ""employees"": 1116, ""revenue_m"": 433.4}","{""company"": ""CoreStack-75"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2017, ""employees"": 1116, ""revenue_m"": 433.4}"
76,"Extract info: NetPulse-76, Cybersecurity, Toronto, founded 2003, 3729 employees, $163.5M revenue.","{""company"": ""NetPulse-76"", ""city"": ""Toronto"", ""industry"": ""Cybersecurity"", ""founded"": 2003, ""employees"": 3729, ""revenue_m"": 163.5}","{""company"": ""NetPulse-76"", ""city"": ""Toronto"", ""industry"": ""Cybersecurity"", ""founded"": ""2003"", ""employees"": 3729, ""revenue_m"": 163.5}"
77,"Extract info: CoreStack-77, IoT, Berlin, founded 2006, 675 employees, $235.2M revenue.","{""company"": ""CoreStack-77"", ""city"": ""Berlin"", ""industry"": ""IoT"", ""founded"": 2006, ""employees"": 675, ""revenue_m"": 235.2}","{""company"": ""CoreStack-77"", ""city"": ""Berlin"", ""industry"": ""IoT"", ""founded"": ""2006"", ""employees"": 675, ""revenue_m"": 235.2}"
78,"Extract info: Acme-78, EdTech, Sydney, founded 1994, 334 employees, $377.1M revenue.","{""company"": ""Acme-78"", ""city"": ""Sydney"", ""industry"": ""EdTech"", ""founded"": 1994, ""employees"": 334, ""revenue_m"": 377.1}",Error: extraction failed
79,"Extract info: CloudNine-79, HealthTech, New York, founded 2005, 1039 employees, $236.8M revenue.","{""company"": ""CloudNine-79"", ""city"": ""New York"", ""industry"": ""HealthTech"", ""founded"": 2005, ""employees"": 1039, ""revenue_m"": 236.8}","{""company"": ""CloudNine-79"", ""city"": ""New York"", ""industry"": ""HealthTech"", ""founded"": 2005, ""employees"": 1039, ""revenue_m"": 236.8}"
80,"Extract info: CloudNine-80, AI/ML, Singapore, founded 2013, 1379 employees, $303.0M revenue.","{""company"": ""CloudNine-80"", ""city"": ""Singapore"", ""industry"": ""AI/ML"", ""founded"": 2013, ""employees"": 1379, ""revenue_m"": 303.0}",Error: extraction failed
81,"Extract info: TechFlow-81, AI/ML, London, founded 1996, 4745 employees, $12.9M revenue.","{""company"": ""TechFlow-81"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 1996, ""employees"": 4745, ""revenue_m"": 12.9}","{""company"": ""TechFlow-81"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 1996, ""employees"": 4745, ""revenue_m"": 12.9}"
82,"Extract info: CoreStack-82, EdTech, Toronto, founded 1994, 4855 employees, $345.3M revenue.","{""company"": ""CoreStack-82"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 1994, ""employees"": 4855, ""revenue_m"": 345.3}","{""company"": ""CoreStack #82"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 1994, ""employees"": 4855, ""revenue_m"": 345.3}"
83,"Extract info: TechFlow-83, FinTech, Berlin, founded 1992, 2849 employees, $266.4M revenue.","{""company"": ""TechFlow-83"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 1992, ""employees"": 2849, ""revenue_m"": 266.4}","{""company"": ""TechFlow-83"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 1992, ""employees"": 2849, ""revenue_m"": 266.4}"
84,"Extract info: ArcNode-84, SaaS, Sydney, founded 2016, 4020 employees, $52.9M revenue.","{""company"": ""ArcNode-84"", ""city"": ""Sydney"", ""industry"": ""SaaS"", ""founded"": 2016, ""employees"": 4020, ""revenue_m"": 52.9}",Error: extraction failed
85,"Extract info: VoltGrid-85, IoT, London, founded 2001, 4279 employees, $482.7M revenue.","{""company"": ""VoltGrid-85"", ""city"": ""London"", ""industry"": ""IoT"", ""founded"": 2001, ""employees"": 4279, ""revenue_m"": 482.7}","{""company"": ""VoltGrid-85"", ""city"": ""London"", ""industry"": ""IoT"", ""founded"": 2001, ""employees"": 4279, ""revenue_m"": 482.7}"
86,"Extract info: ArcNode-86, Robotics, Singapore, founded 2017, 4858 employees, $134.3M revenue.","{""company"": ""ArcNode-86"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2017, ""employees"": 4858, ""revenue_m"": 134.3}","{""company"": ""ArcNode-86"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2017, ""employees"": 4858}"
87,"Extract info: TechFlow-87, Robotics, Berlin, founded 2005, 3811 employees, $285.0M revenue.","{""company"": ""TechFlow-87"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2005, ""employees"": 3811, ""revenue_m"": 285.0}","{""company"": ""TechFlow-87"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2005, ""employees"": 3811, ""revenue_m"": 285.0}"
88,"Extract info: Acme-88, Cybersecurity, Singapore, founded 2001, 3999 employees, $106.1M revenue.","{""company"": ""Acme-88"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2001, ""employees"": 3999, ""revenue_m"": 106.1}","{""company"": ""Acme-88"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": ""2001"", ""employees"": 3999, ""revenue_m"": 106.1}"
89,"Extract info: ByteShift-89, AI/ML, Berlin, founded 1990, 4237 employees, $474.0M revenue.","{""company"": ""ByteShift-89"", ""city"": ""Berlin"", ""industry"": ""AI/ML"", ""founded"": 1990, ""employees"": 4237, ""revenue_m"": 474.0}","{""company"": ""ByteShift-89"", ""city"": ""Berlin"", ""industry"": ""AI/ML"", ""founded"": 1990, ""employees"": 4237, ""revenue_m"": 474.0}"
90,"Extract info: CoreStack-90, EdTech, Singapore, founded 2020, 4025 employees, $224.1M revenue.","{""company"": ""CoreStack-90"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 2020, ""employees"": 4025, ""revenue_m"": 224.1}","{""company"": ""CoreStack-90"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 2020, ""employees"": 4025, ""revenue_m"": 224.1}"
91,"Extract info: NetPulse-91, IoT, Tokyo, founded 2005, 2513 employees, $332.0M revenue.","{""company"": ""NetPulse-91"", ""city"": ""Tokyo"", ""industry"": ""IoT"", ""founded"": 2005, ""employees"": 2513, ""revenue_m"": 332.0}","{""company"": ""NetPulse-91"", ""city"": ""Tokyo"", ""industry"": ""IoT"", ""founded"": 2005, ""employees"": 2513, ""revenue_m"": 332.0}"
92,"Extract info: ArcNode-92, IoT, Sydney, founded 2011, 2887 employees, $351.5M revenue.","{""company"": ""ArcNode-92"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2011, ""employees"": 2887, ""revenue_m"": 351.5}","{""company"": ""ArcNode-92"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2011, ""employees"": 2887, ""revenue_m"": 351.5}"
93,"Extract info: NetPulse-93, FinTech, Tokyo, founded 2002, 2589 employees, $59.9M revenue.","{""company"": ""NetPulse-93"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 2002, ""employees"": 2589, ""revenue_m"": 59.9}","{""company"": ""NetPulse-93"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 2002, ""employees"": 2589, ""revenue_m"": 59.9}"
94,"Extract info: DataSync-94, EdTech, Tokyo, founded 2020, 2270 employees, $362.3M revenue.","{""company"": ""DataSync-94"", ""city"": ""Tokyo"", ""industry"": ""EdTech"", ""founded"": 2020, ""employees"": 2270, ""revenue_m"": 362.3}","{""company"": ""DataSync-94"", ""city"": ""Tokyo"", ""industry"": ""EdTech"", ""founded"": ""2020"", ""revenue_m"": 362.3}"
95,"Extract info: ArcNode-95, FinTech, Berlin, founded 2002, 2431 employees, $113.8M revenue.","{""company"": ""ArcNode-95"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 2002, ""employees"": 2431, ""revenue_m"": 113.8}","{""company"": ""ArcNode-95"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 2002, ""employees"": 2431, ""revenue_m"": 113.8}"
96,"Extract info: Acme-96, AI/ML, London, founded 1992, 451 employees, $276.7M revenue.","{""company"": ""Acme-96"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 1992, ""employees"": 451, ""revenue_m"": 276.7}","{""company"": ""Acme-96"", ""city"": ""San Francisco"", ""industry"": ""AI/ML"", ""founded"": 1992, ""employees"": 451, ""revenue_m"": 276.7}"
97,"Extract info: VoltGrid-97, SaaS, San Francisco, founded 2008, 3850 employees, $239.4M revenue.","{""company"": ""VoltGrid-97"", ""city"": ""San Francisco"", ""industry"": ""SaaS"", ""founded"": 2008, ""employees"": 3850, ""revenue_m"": 239.4}","{""company"": ""VoltGrid-97"", ""city"": ""San Francisco"", ""industry"": ""SaaS"", ""founded"": 2008, ""employees"": 3850, ""revenue_m"": 239.4}"
98,"Extract info: Acme-98, Robotics, Berlin, founded 1997, 540 employees, $200.4M revenue.","{""company"": ""Acme-98"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 1997, ""employees"": 540, ""revenue_m"": 200.4}","{""company"": ""Acme-98"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 1997, ""employees"": 540, ""revenue_m"": 200.4}"
99,"Extract info: Acme-99, HealthTech, London, founded 2009, 702 employees, $497.0M revenue.","{""company"": ""Acme-99"", ""city"": ""London"", ""industry"": ""HealthTech"", ""founded"": 2009, ""employees"": 702, ""revenue_m"": 497.0}","{""company"": ""Acme-99"", ""city"": ""London"", ""industry"": ""HealthTech"", ""founded"": 2009, ""employees"": 702, ""revenue_m"": 497.0}"
100,"Extract info: CoreStack-100, IoT, Tokyo, founded 2018, 3631 employees, $148.7M revenue.","{""company"": ""CoreStack-100"", ""city"": ""Tokyo"", ""industry"": ""IoT"", ""founded"": 2018, ""employees"": 3631, ""revenue_m"": 148.7}","{""company"": ""CoreStack #100"", ""city"": ""Tokyo"", ""industry"": ""IoT"", ""founded"": 2018, ""employees"": 3631, ""revenue_m"": 148.7}"
101,"Extract info: CoreStack-101, SaaS, Berlin, founded 1996, 1707 employees, $312.8M revenue.","{""company"": ""CoreStack-101"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1996, ""employees"": 1707, ""revenue_m"": 312.8}","{""company"": ""CoreStack-101"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1996, ""employees"": 1707, ""revenue_m"": 312.8}"
102,"Extract info: TechFlow-102, EdTech, London, founded 2001, 4526 employees, $37.6M revenue.","{""company"": ""TechFlow-102"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 2001, ""employees"": 4526, ""revenue_m"": 37.6}","{""company"": ""TechFlow-102"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 2001, ""employees"": 4526, ""revenue_m"": 37.6}"
103,"Extract info: VoltGrid-103, AI/ML, Singapore, founded 1992, 1901 employees, $144.1M revenue.","{""company"": ""VoltGrid-103"", ""city"": ""Singapore"", ""industry"": ""AI/ML"", ""founded"": 1992, ""employees"": 1901, ""revenue_m"": 144.1}","{""company"": ""VoltGrid-103"", ""city"": ""Singapore"", ""industry"": ""AI/ML"", ""founded"": 1992, ""employees"": 1901, ""revenue_m"": 144.1}"
104,"Extract info: VoltGrid-104, EdTech, San Francisco, founded 2006, 4836 employees, $330.6M revenue.","{""company"": ""VoltGrid-104"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 2006, ""employees"": 4836, ""revenue_m"": 330.6}",Error: extraction failed
105,"Extract info: CoreStack-105, EdTech, San Francisco, founded 1999, 2181 employees, $413.3M revenue.","{""company"": ""CoreStack-105"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 1999, ""employees"": 2181, ""revenue_m"": 413.3}","{""company"": ""CoreStack-105"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 1999, ""employees"": 2181, ""revenue_m"": 413.3}"
106,"Extract info: DataSync-106, AI/ML, Berlin, founded 2018, 1023 employees, $234.4M revenue.","{""company"": ""DataSync-106"", ""city"": ""Berlin"", ""industry"": ""AI/ML"", ""founded"": 2018, ""employees"": 1023, ""revenue_m"": 234.4}","{""company"": ""DataSync-106"", ""city"": ""Berlin"", ""industry"": ""AI/ML"", ""founded"": 2018, ""employees"": 1023, ""revenue_m"": 234.4}"
107,"Extract info: CoreStack-107, Robotics, Berlin, founded 2018, 663 employees, $299.1M revenue.","{""company"": ""CoreStack-107"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2018, ""employees"": 663, ""revenue_m"": 299.1}","{""company"": ""CoreStack-107"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2018, ""employees"": 663, ""revenue_m"": 299.1, ""ceo"": ""John Doe""}"
108,"Extract info: ByteShift-108, SaaS, Berlin, founded 1995, 1880 employees, $481.0M revenue.","{""company"": ""ByteShift-108"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1995, ""employees"": 1880, ""revenue_m"": 481.0}","{""company"": ""ByteShift-108"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1995, ""employees"": 1880}"
109,"Extract info: PrismAI-109, AI/ML, New York, founded 1992, 1440 employees, $235.3M revenue.","{""company"": ""PrismAI-109"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 1992, ""employees"": 1440, ""revenue_m"": 235.3}","{""company"": ""PrismAI-109"", ""city"": ""Tokyo"", ""industry"": ""AI/ML"", ""founded"": 1992, ""employees"": 1440, ""revenue_m"": 235.3}"
110,"Extract info: DataSync-110, Robotics, Toronto, founded 1995, 3855 employees, $174.0M revenue.","{""company"": ""DataSync-110"", ""city"": ""Toronto"", ""industry"": ""Robotics"", ""founded"": 1995, ""employees"": 3855, ""revenue_m"": 174.0}","{""company"": ""DataSync-110"", ""city"": ""Toronto"", ""industry"": ""Robotics"", ""founded"": 1995, ""employees"": 3855, ""revenue_m"": 174.0}"
111,"Extract info: TechFlow-111, Cybersecurity, London, founded 2016, 4063 employees, $144.2M revenue.","{""company"": ""TechFlow-111"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 2016, ""employees"": 4063, ""revenue_m"": 144.2}",Error: extraction failed
112,"Extract info: ArcNode-112, Robotics, New York, founded 1995, 2581 employees, $126.3M revenue.","{""company"": ""ArcNode-112"", ""city"": ""New York"", ""industry"": ""Robotics"", ""founded"": 1995, ""employees"": 2581, ""revenue_m"": 126.3}","{""company"": ""ArcNode-112"", ""city"": ""New York"", ""industry"": ""Robotics"", ""founded"": 1995, ""employees"": 2581, ""revenue_m"": 126.3}"
113,"Extract info: CoreStack-113, Robotics, New York, founded 2016, 449 employees, $93.9M revenue.","{""company"": ""CoreStack-113"", ""city"": ""New York"", ""industry"": ""Robotics"", ""founded"": 2016, ""employees"": 449, ""revenue_m"": 93.9}","{""company"": ""CoreStack-113"", ""city"": ""New York"", ""industry"": ""Robotics"", ""founded"": 2016, ""employees"": 449, ""revenue_m"": 93.9}"
114,"Extract info: VoltGrid-114, SaaS, Singapore, founded 2003, 2192 employees, $274.7M revenue.","{""company"": ""VoltGrid-114"", ""city"": ""Singapore"", ""industry"": ""SaaS"", ""founded"": 2003, ""employees"": 2192, ""revenue_m"": 274.7}",Error: extraction failed
115,"Extract info: VoltGrid-115, FinTech, Singapore, founded 1991, 4992 employees, $399.7M revenue.","{""company"": ""VoltGrid-115"", ""city"": ""Singapore"", ""industry"": ""FinTech"", ""founded"": 1991, ""employees"": 4992, ""revenue_m"": 399.7}","{""company"": ""VoltGrid-115"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 1991, ""employees"": 4992, ""revenue_m"": 399.7}"
116,"Extract info: ArcNode-116, IoT, New York, founded 1995, 1845 employees, $496.1M revenue.","{""company"": ""ArcNode-116"", ""city"": ""New York"", ""industry"": ""IoT"", ""founded"": 1995, ""employees"": 1845, ""revenue_m"": 496.1}","{""company"": ""ArcNode-116"", ""city"": ""New York"", ""industry"": ""IoT"", ""founded"": 1995, ""employees"": 1845, ""revenue_m"": 496.1, ""ceo"": ""John Doe""}"
117,"Extract info: VoltGrid-117, HealthTech, San Francisco, founded 2021, 2395 employees, $254.5M revenue.","{""company"": ""VoltGrid-117"", ""city"": ""San Francisco"", ""industry"": ""HealthTech"", ""founded"": 2021, ""employees"": 2395, ""revenue_m"": 254.5}","{""company"": ""VoltGrid-117"", ""city"": ""San Francisco"", ""industry"": ""HealthTech"", ""founded"": 2021, ""employees"": 2395, ""revenue_m"": 254.5}"
118,"Extract info: VoltGrid-118, EdTech, Singapore, founded 2019, 4520 employees, $72.4M revenue.","{""company"": ""VoltGrid-118"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 2019, ""employees"": 4520, ""revenue_m"": 72.4}","{""company"": ""VoltGrid-118"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 2019, ""employees"": 4520, ""revenue_m"": 72.4}"
119,"Extract info: PrismAI-119, FinTech, London, founded 2007, 3404 employees, $170.0M revenue.","{""company"": ""PrismAI-119"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2007, ""employees"": 3404, ""revenue_m"": 170.0}","{""company"": ""PrismAI-119"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": ""2007"", ""employees"": 3404, ""revenue_m"": 170.0}"
120,"Extract info: NetPulse-120, AI/ML, New York, founded 2009, 4813 employees, $290.0M revenue.","{""company"": ""NetPulse-120"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 2009, ""employees"": 4813, ""revenue_m"": 290.0}","{""company"": ""NetPulse-120"", ""city"": ""Singapore"", ""industry"": ""AI/ML"", ""founded"": 2009, ""employees"": 4813, ""revenue_m"": 290.0}"
